state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
delhi,north-west,2013,143,343,17,301,45,236,0
delhi,outer,2013,178,530,14,332,155,466,0
delhi,south,2013,163,328,10,539,140,117,0
delhi,south-east,2013,230,404,16,386,95,220,0
delhi,south-west,2013,194,330,14,419,128,403,0
delhi,stf,2013,0,0,0,0,0,0,0
delhi,west,2013,184,424,22,400,94,529,0
lakshadweep,lakshadweep,2013,2,0,0,1,0,0,0
puducherry,karaikal,2013,6,2,1,1,1,1,0
puducherry,puducherry,2013,11,23,0,11,7,7,0
andhra pradesh,anantapur,2014,35,106,25,436,26,165,0
andhra pradesh,chittoor,2014,32,34,17,135,94,278,0
andhra pradesh,cuddapah,2014,28,16,16,215,12,91,0
andhra pradesh,east godavari,2014,85,25,7,519,62,464,0
andhra pradesh,guntakal railway,2014,0,0,0,0,0,0,0
andhra pradesh,guntur,2014,49,46,16,245,347,454,0
andhra pradesh,guntur urban,2014,40,56,12,160,452,345,0
andhra pradesh,krishna,2014,80,34,8,354,232,613,0
andhra pradesh,kurnool,2014,32,37,12,403,251,362,0
andhra pradesh,nellore,2014,58,124,14,295,205,362,0
andhra pradesh,prakasham,2014,50,50,8,197,16,402,0
andhra pradesh,rajahmundry,2014,35,8,3,121,27,190,0
andhra pradesh,srikakulam,2014,40,10,3,214,91,298,0
andhra pradesh,tirupathi urban,2014,18,17,13,60,21,167,0
andhra pradesh,vijayawada city,2014,64,27,10,279,212,642,0
andhra pradesh,vijayawada railway,2014,0,2,2,8,6,1,0
andhra pradesh,visakha rural,2014,38,15,4,129,57,166,0
andhra pradesh,visakhapatnam,2014,84,50,13,147,112,371,0
andhra pradesh,vizianagaram,2014,47,19,8,225,327,330,0
andhra pradesh,west godavari,2014,146,45,24,405,99,661,0
arunachal pradesh,anjaw,2014,0,1,0,1,0,0,0
arunachal pradesh,changlang,2014,6,6,0,0,0,0,0
arunachal pradesh,crime branch,2014,0,0,0,0,0,0,0
arunachal pradesh,dibang valley,2014,1,0,0,0,0,0,0
arunachal pradesh,kameng east,2014,1,1,0,6,0,0,0
arunachal pradesh,kameng west,2014,0,2,0,9,0,2,0
arunachal pradesh,kukung kumey,2014,3,0,0,1,0,0,0
arunachal pradesh,lohit,2014,7,25,0,13,0,1,0
arunachal pradesh,longding,2014,3,4,0,3,0,0,0
arunachal pradesh,lower dibang valley,2014,3,2,0,0,0,0,0
arunachal pradesh,papum pare city,2014,32,36,1,26,0,21,0
arunachal pradesh,papum pare rural,2014,0,4,0,4,0,0,0
arunachal pradesh,siang east,2014,11,2,0,21,0,4,0
arunachal pradesh,siang upper,2014,1,0,0,1,0,0,0
arunachal pradesh,siang west,2014,6,1,0,11,3,8,0
arunachal pradesh,subansiri lower,2014,1,2,0,6,0,3,0
arunachal pradesh,subansiri upper,2014,5,2,0,16,0,3,0
arunachal pradesh,tawang,2014,0,0,0,1,0,0,0
arunachal pradesh,tirap,2014,3,3,0,2,0,0,0
assam,barpeta,2014,143,359,21,556,0,1116,0
assam,baska,2014,26,36,4,27,0,77,0
assam,bongaigaon,2014,31,29,4,8,0,178,0
assam,cachar,2014,81,214,14,50,0,595,0
assam,chirang,2014,29,42,7,33,0,60,0
assam,darrang,2014,111,186,11,453,0,489,0
assam,dhemaji,2014,45,68,3,51,1,111,0
assam,dhubri,2014,193,405,10,193,0,1186,0
assam,dibrugarh,2014,67,123,5,105,0,253,0
assam,goalpara,2014,108,119,8,121,0,367,0
assam,golaghat,2014,74,190,7,74,0,166,0
assam,guwahati city,2014,100,424,11,143,0,486,0
assam,hailakandi,2014,77,89,4,23,0,209,0
assam,jorhat,2014,36,72,6,157,0,401,0
assam,kamrup,2014,77,47,1,15,0,595,0
assam,karbi anglong,2014,23,55,0,26,0,42,0
assam,karimganj,2014,76,109,13,10,0,337,0
assam,kokrajhar,2014,45,79,3,47,0,71,1
assam,lakhimpur,2014,67,150,4,55,0,369,0
assam,morigaon,2014,81,174,7,328,0,349,0
assam,n. c. hills,2014,6,25,0,0,0,6,0
assam,nagaon,2014,187,295,22,350,0,1162,0
assam,nalbari,2014,41,100,0,0,0,42,0
assam,sibsagar,2014,44,177,6,153,0,333,0
assam,sonitpur,2014,112,202,5,20,0,381,0
assam,tinsukia,2014,66,64,3,66,0,164,0
assam,udalguri,2014,34,62,9,35,0,81,0
bihar,araria,2014,35,68,17,1,0,6,0
bihar,arwal,2014,6,18,11,4,0,0,0
bihar,aurangabad,2014,12,70,28,29,0,110,0
bihar,bagaha,2014,14,56,7,38,0,56,0
bihar,banka,2014,22,62,23,3,0,64,0
bihar,begusarai,2014,30,132,28,37,1,55,0
bihar,bettiah,2014,33,102,39,0,0,106,0
bihar,bhabhua,2014,12,61,12,0,0,44,0
bihar,bhagalpur,2014,52,165,20,31,0,161,0
bihar,bhojpur,2014,32,115,46,7,0,129,0
bihar,buxar,2014,16,72,24,13,0,95,0
bihar,darbhanga,2014,50,216,30,8,0,298,0
bihar,gaya,2014,48,174,63,0,0,198,0
bihar,gopalganj,2014,14,110,33,0,6,156,0
bihar,jamalpur railway,2014,0,2,0,3,0,0,0
bihar,jamui,2014,23,46,21,10,1,46,0
bihar,jehanabad,2014,10,66,22,0,0,56,0
bihar,katihar,2014,65,116,14,0,0,59,0
bihar,katihar railway,2014,0,1,0,11,0,0,0
bihar,khagaria,2014,14,92,17,2,0,19,0
bihar,kishanganj,2014,64,101,12,22,0,85,0
bihar,lakhisarai,2014,10,35,8,63,1,29,0
bihar,madhepura,2014,10,64,8,8,0,50,0
bihar,madhubani,2014,41,169,34,9,0,227,0
bihar,motihari,2014,31,223,75,0,0,263,0
bihar,munger,2014,11,49,8,5,0,48,0
bihar,muzaffarpur,2014,44,215,178,166,0,109,5
bihar,muzaffarpur railway,2014,2,2,2,1,0,0,0
bihar,nalanda,2014,29,124,59,4,0,271,0
bihar,naugachia,2014,10,36,10,3,0,88,0
bihar,nawadah,2014,22,57,22,10,0,77,0
bihar,patna,2014,86,519,83,0,60,535,0
bihar,patna railway,2014,1,1,5,13,0,0,0
bihar,purnea,2014,66,140,26,30,0,115,0
bihar,rohtas,2014,22,115,54,0,0,106,0
bihar,saharsa,2014,14,94,19,0,0,70,0
bihar,samastipur,2014,38,173,39,0,0,184,0
bihar,saran,2014,37,160,83,0,0,157,0
bihar,sheikhpura,2014,5,34,6,18,0,72,0
bihar,sheohar,2014,8,24,6,16,0,14,0
bihar,sitamarhi,2014,11,188,29,0,0,242,0
bihar,siwan,2014,17,152,64,7,0,50,0
bihar,supaul,2014,32,90,22,0,0,83,0
bihar,vaishali,2014,28,226,66,0,0,139,0
bihar,economic offences unit,2014,0,0,0,0,0,0,0
bihar,anti terrorist squad,2014,0,0,0,0,0,0,0
chhattisgarh,balod,2014,34,18,4,62,3,23,0
chhattisgarh,balodbazar,2014,40,113,8,95,6,32,0
chhattisgarh,balrampur,2014,111,14,5,62,1,39,0
chhattisgarh,bemetra,2014,41,23,3,56,0,19,0
chhattisgarh,bilaspur,2014,94,156,13,211,5,75,0
chhattisgarh,bizapur,2014,6,8,0,2,0,2,0
chhattisgarh,dantewara,2014,11,6,0,9,0,6,0
chhattisgarh,dhamtari,2014,36,19,3,49,6,9,0
chhattisgarh,durg,2014,84,150,12,254,12,172,0
chhattisgarh,gariyaband,2014,42,13,3,31,3,14,0
chhattisgarh,g. r. p. raipur,2014,0,1,1,8,0,4,0
chhattisgarh,jagdalpur,2014,32,31,1,42,0,20,0
chhattisgarh,janjgir,2014,64,106,20,141,7,90,0
chhattisgarh,jashpur,2014,86,33,0,48,0,11,0
chhattisgarh,kabirdham,2014,39,54,6,84,2,14,0
chhattisgarh,kanker,2014,40,31,5,37,2,25,0
chhattisgarh,kondagaon,2014,21,15,1,16,0,8,0
chhattisgarh,korba,2014,68,36,6,83,4,51,0
chhattisgarh,koriya,2014,58,62,2,74,1,59,0
chhattisgarh,mahasamund,2014,44,65,10,99,4,28,0
chhattisgarh,mungali,2014,10,32,6,38,15,14,0
chhattisgarh,narayanpur,2014,7,5,0,6,0,1,0
chhattisgarh,raigarh,2014,121,49,7,140,1,46,0
chhattisgarh,raipur,2014,141,179,3,224,4,96,0
chhattisgarh,rajnandgaon,2014,57,93,4,100,3,33,0
chhattisgarh,sarguja,2014,94,11,4,76,0,23,0
chhattisgarh,sukma,2014,5,5,0,5,0,3,0
chhattisgarh,surajpur,2014,50,65,1,70,0,47,0
goa,north goa,2014,55,55,0,146,40,11,0
goa,south goa,2014,37,31,0,53,17,23,0
goa,c. i. d.,2014,3,0,0,3,0,1,0
gujarat,ahmedabad city,2014,100,261,11,162,3,802,0
gujarat,ahmedabad rural,2014,18,80,0,31,0,142,0
gujarat,amreli,2014,7,65,0,21,1,139,0
gujarat,anand,2014,12,71,0,21,5,117,0
gujarat,arvalli,2014,5,37,0,19,2,69,0
gujarat,banaskantha,2014,56,105,0,90,2,295,0
gujarat,bharuch,2014,42,45,0,49,0,63,0
gujarat,bhavnagar,2014,17,97,0,39,36,155,0
gujarat,botad,2014,11,25,0,11,0,39,0
gujarat,chhotaudepur,2014,15,38,0,11,0,21,0
gujarat,c. i. d. crime,2014,0,0,0,0,0,0,0
gujarat,dahod,2014,27,95,0,28,0,133,0
gujarat,dang,2014,4,2,1,6,4,26,0
gujarat,devbhumi dwarka,2014,3,13,0,14,0,131,0
gujarat,gandhinagar,2014,17,65,0,22,2,152,0
gujarat,gir somnath,2014,17,29,1,30,2,125,0
gujarat,jamnagar,2014,34,56,1,26,1,230,0
gujarat,junagadh,2014,21,64,0,42,0,297,0
gujarat,kachchh east(g),2014,31,39,0,34,2,159,0
gujarat,kachchh west(b),2014,18,26,0,27,3,203,0
gujarat,kheda,2014,12,78,0,29,0,86,0
gujarat,mahisagar,2014,10,22,0,15,0,96,0
gujarat,mehsana,2014,6,92,0,42,0,270,0
gujarat,morbi,2014,9,22,3,17,1,92,0
gujarat,narmada,2014,8,15,0,21,0,15,0
gujarat,navsari,2014,15,32,0,19,0,69,0
gujarat,panchmahal,2014,24,66,0,28,0,106,0
gujarat,patan,2014,25,48,1,51,0,138,0
gujarat,porbandar,2014,8,17,1,18,1,93,0
gujarat,rajkot city,2014,17,69,0,31,5,301,0
gujarat,rajkot rural,2014,30,61,1,36,1,234,0
gujarat,sabarkantha,2014,10,34,0,33,1,131,0
gujarat,surat city,2014,94,120,2,70,0,405,0
gujarat,surat rural,2014,21,35,0,34,0,90,0
gujarat,surendranagar,2014,22,37,0,36,0,89,0
gujarat,tapi,2014,15,10,0,9,89,20,0
gujarat,vadodara city,2014,23,75,1,109,8,306,0
gujarat,vadodara rural,2014,11,62,0,36,3,67,0
gujarat,valsad,2014,26,76,0,27,0,83,0
gujarat,w.rly  ahmedabad,2014,0,0,0,6,0,2,0
gujarat,w.rly vadodara,2014,0,3,0,2,1,0,0
haryana,ambala (rural),2014,25,58,9,17,0,52,0
haryana,ambala (urban),2014,31,86,8,23,1,111,0
haryana,bhiwani,2014,44,83,12,99,1,119,0
haryana,faridabad,2014,101,272,20,94,16,302,0
haryana,fatehabad,2014,27,33,7,56,2,154,0
haryana,g. r. p.,2014,1,4,8,17,1,0,0
haryana,gurgaon,2014,117,260,19,155,13,277,0
haryana,hissar,2014,55,62,14,91,1,323,0
haryana,jhajjar,2014,56,17,25,47,7,125,0
haryana,jind,2014,23,67,12,67,0,120,0
haryana,kaithal,2014,33,77,10,58,0,116,0
haryana,karnal,2014,100,186,17,95,3,223,0
haryana,kurukshetra,2014,35,57,6,59,7,100,0
haryana,mahendergarh,2014,24,59,15,78,7,78,0
haryana,mewat,2014,85,30,5,86,1,106,0
haryana,palwal,2014,49,72,16,96,0,193,0
haryana,panchkula,2014,36,90,5,30,3,73,0
haryana,panipat,2014,64,92,18,97,0,227,0
haryana,rewari,2014,41,83,11,65,35,105,0
haryana,rohtak,2014,68,19,16,98,0,168,0
haryana,sirsa,2014,49,65,5,86,2,174,0
haryana,sonipat,2014,60,68,28,98,2,162,0
haryana,yamunanagar,2014,50,82,7,76,0,170,0
haryana,irrigation & power,2014,0,0,0,0,0,0,0
himachal pradesh,baddi,2014,9,10,0,15,1,19,0
himachal pradesh,bilaspur,2014,15,43,0,72,0,25,0
himachal pradesh,chamba,2014,23,19,0,27,1,9,0
himachal pradesh,c. i. d.,2014,1,0,0,0,0,0,0
himachal pradesh,g. r. p.,2014,0,0,0,0,0,0,0
himachal pradesh,hamirpur,2014,13,13,0,32,14,27,0
himachal pradesh,kangra,2014,43,26,0,79,15,46,0
himachal pradesh,kinnaur,2014,10,3,0,5,1,3,0
himachal pradesh,kullu,2014,16,4,0,35,0,21,0
himachal pradesh,lahaul & spiti,2014,0,1,0,0,0,0,0
himachal pradesh,mandi,2014,47,33,0,101,15,50,0
himachal pradesh,shimla,2014,39,32,0,64,10,27,0
himachal pradesh,sirmaur,2014,28,15,0,46,2,24,0
himachal pradesh,solan,2014,16,18,0,31,0,12,0
himachal pradesh,una,2014,23,10,1,31,1,62,0
jammu & kashmir,anantnag,2014,19,62,0,123,0,9,0
jammu & kashmir,awantipora,2014,6,19,0,19,0,1,0
jammu & kashmir,bandipora,2014,4,37,0,53,5,4,0
jammu & kashmir,baramulla,2014,10,54,0,83,18,11,0
jammu & kashmir,budgam,2014,9,46,0,30,6,3,0
jammu & kashmir,crime jammu,2014,0,0,0,0,0,0,0
jammu & kashmir,crime srinagar,2014,1,0,0,0,0,0,0
jammu & kashmir,doda,2014,23,16,0,60,8,14,0
jammu & kashmir,ganderbal,2014,0,20,0,54,0,3,0
jammu & kashmir,handwara,2014,3,24,0,80,0,2,0
jammu & kashmir,jammu,2014,68,60,4,81,52,159,0
jammu & kashmir,kargil,2014,2,2,0,0,0,0,0
jammu & kashmir,kathua,2014,18,33,1,43,15,21,0
jammu & kashmir,kishtwar,2014,6,18,0,23,0,9,0
jammu & kashmir,kulgam,2014,7,39,0,171,13,0,0
jammu & kashmir,kupwara,2014,8,42,0,61,12,8,0
jammu & kashmir,leh,2014,6,1,0,3,0,0,0
jammu & kashmir,poonch,2014,13,36,0,42,8,25,0
jammu & kashmir,pulwama,2014,7,20,0,20,6,1,0
jammu & kashmir,railways jammu,2014,0,0,0,1,2,0,0
jammu & kashmir,railways kashmir,2014,0,0,0,2,0,0,0
jammu & kashmir,railways katra,2014,0,0,0,0,1,0,0
jammu & kashmir,rajouri,2014,39,60,0,65,17,71,0
jammu & kashmir,ramban,2014,8,23,0,25,14,12,0
jammu & kashmir,reasi,2014,16,26,0,18,3,16,0
jammu & kashmir,samba,2014,7,12,0,10,0,8,0
jammu & kashmir,shopian,2014,1,37,0,30,0,2,0
jammu & kashmir,sopore,2014,8,40,0,83,0,7,0
jammu & kashmir,srinagar,2014,12,68,0,218,44,63,0
jammu & kashmir,udhampur,2014,30,18,0,23,13,18,0
jharkhand,bokaro,2014,63,97,18,0,0,187,0
jharkhand,chaibasa,2014,54,22,2,22,0,19,0
jharkhand,chatra,2014,18,31,62,19,8,24,0
jharkhand,deoghar,2014,25,63,28,21,0,138,0
jharkhand,dhanbad,2014,54,148,28,54,0,99,0
jharkhand,dhanbad railway,2014,0,4,2,6,0,0,0
jharkhand,dumka,2014,39,16,11,9,4,55,0
jharkhand,garhwa,2014,50,82,25,19,0,45,0
jharkhand,giridih,2014,58,0,40,39,0,176,0
jharkhand,godda,2014,34,17,3,0,0,57,0
jharkhand,gumla,2014,67,40,1,15,0,24,0
jharkhand,hazaribagh,2014,52,26,23,50,0,37,0
jharkhand,jamshedpur,2014,55,70,13,47,2,110,0
jharkhand,jamshedpur railway,2014,0,3,0,2,0,0,0
jharkhand,jamtara,2014,27,24,10,29,0,70,2
jharkhand,khunti,2014,7,8,2,3,0,11,0
jharkhand,koderma,2014,15,15,16,0,0,39,0
jharkhand,latehar,2014,25,11,8,0,0,17,0
jharkhand,lohardagga,2014,43,19,2,5,0,24,0
jharkhand,pakur,2014,55,11,1,12,0,91,0
jharkhand,palamu,2014,44,23,19,15,0,42,0
jharkhand,ramgarh,2014,48,29,11,20,2,34,0
jharkhand,ranchi,2014,75,76,13,1,2,48,0
jharkhand,sahebganj,2014,87,40,4,20,0,75,0
jharkhand,saraikela,2014,31,7,7,27,0,27,0
jharkhand,simdega,2014,24,3,1,5,0,13,0
karnataka,bagalkot,2014,22,17,4,96,1,53,0
karnataka,bengaluru city,2014,104,618,57,680,57,490,0
karnataka,bengaluru district,2014,60,69,22,135,0,97,0
karnataka,belagavi district,2014,59,23,4,233,4,162,0
karnataka,ballari,2014,48,13,12,121,0,72,0
karnataka,bidar,2014,33,42,10,82,11,106,0
karnataka,vijayapura,2014,45,14,7,127,0,122,0
karnataka,chikkaballapura,2014,36,13,10,106,8,26,0
karnataka,chamarajnagar,2014,11,18,5,92,1,15,0
karnataka,chikkamagaluru,2014,30,8,5,172,2,110,0
karnataka,chitradurga,2014,24,24,17,241,5,77,0
karnataka,dakshina kannada,2014,40,6,1,70,4,32,0
karnataka,davanagere,2014,40,53,9,211,2,87,0
karnataka,dharwad,2014,23,6,3,32,0,15,0
karnataka,gadag,2014,15,9,2,31,0,22,0
karnataka,kalaburgi,2014,53,37,14,145,11,127,0
karnataka,hassan,2014,63,43,11,251,0,103,0
karnataka,haveri,2014,40,12,10,94,3,44,0
karnataka,hubballi dharwad city,2014,21,28,7,31,3,39,0
karnataka,k.g.f.,2014,20,8,1,21,1,14,0
karnataka,kodagu,2014,25,6,1,60,5,40,0
karnataka,kolar,2014,32,6,8,67,0,21,0
karnataka,koppal,2014,28,31,4,34,0,50,0
karnataka,mandya,2014,36,61,11,278,12,143,0
karnataka,mangaluru city,2014,25,10,1,72,2,56,0
karnataka,mysuru city,2014,41,23,3,87,4,51,0
karnataka,mysuru district,2014,41,49,20,201,5,107,0
karnataka,raichur,2014,55,30,5,198,4,134,0
karnataka,k.railways,2014,1,0,1,9,0,2,0
karnataka,ramanagar,2014,43,45,12,142,0,60,0
karnataka,shimoga,2014,58,47,8,404,7,228,0
karnataka,tumakuru,2014,36,27,15,242,8,87,0
karnataka,udupi,2014,28,2,3,111,1,57,0
karnataka,uttara kannada,2014,25,22,0,154,6,56,0
karnataka,yadgiri,2014,41,21,2,148,0,48,0
karnataka,belagavi city,2014,22,16,8,85,3,72,0
kerala,alapuzha,2014,61,7,0,245,10,261,0
kerala,ernakulam commr.,2014,64,1,0,158,18,166,0
kerala,ernakulam rural,2014,71,6,0,224,37,169,0
kerala,idukki,2014,71,7,2,186,12,160,0
kerala,kannur,2014,59,6,1,222,10,330,0
kerala,kasargod,2014,59,7,0,123,4,210,0
kerala,kollam commr.,2014,78,8,1,287,13,296,0
kerala,kollam rural,2014,81,15,2,240,7,276,0
kerala,kottayam,2014,75,9,0,204,19,182,0
kerala,kozhikode commr.,2014,35,2,1,107,9,184,0
kerala,kozhikode rural,2014,52,7,0,226,5,307,0
kerala,malappuram,2014,103,3,1,346,10,590,0
kerala,palakkad,2014,88,14,7,182,12,450,0
kerala,pathanamthitta,2014,63,11,0,163,8,118,0
kerala,railways,2014,0,1,0,74,10,0,0
kerala,thrissur commr.,2014,38,0,0,109,11,130,0
kerala,thrissur rural,2014,94,9,2,298,22,468,0
kerala,trivandrum commr.,2014,56,8,2,254,15,134,0
kerala,trivandrum rural,2014,122,11,6,581,22,387,0
kerala,wayanadu,2014,75,11,0,134,3,99,0
kerala,crime branch,2014,2,0,3,4,0,2,0
madhya pradesh,agar,2014,28,12,2,56,8,44,0
madhya pradesh,alirajpur,2014,17,15,0,15,0,10,0
madhya pradesh,anuppur,2014,70,83,7,121,0,114,0
madhya pradesh,ashok nagar,2014,76,38,12,171,1,82,0
madhya pradesh,balaghat,2014,131,155,12,178,3,107,0
madhya pradesh,barwani,2014,68,23,4,92,4,16,0
madhya pradesh,betul,2014,164,152,9,417,27,379,0
madhya pradesh,bhind,2014,78,106,30,142,0,86,0
madhya pradesh,bhopal,2014,223,294,20,343,18,348,0
madhya pradesh,bhopal railway,2014,3,14,0,19,1,4,0
madhya pradesh,burhanpur,2014,46,17,5,90,5,48,0
madhya pradesh,chhatarpur,2014,78,147,22,232,0,74,0
madhya pradesh,chhindwara,2014,205,213,9,241,36,185,0
madhya pradesh,damoh,2014,46,97,31,137,0,68,0
madhya pradesh,datia,2014,34,53,14,88,0,57,0
madhya pradesh,dewas,2014,121,73,10,216,7,145,0
madhya pradesh,dhar,2014,138,265,15,244,16,85,0
madhya pradesh,dindori,2014,91,57,4,162,2,119,0
madhya pradesh,guna,2014,123,93,12,168,8,92,0
madhya pradesh,gwalior,2014,158,146,36,364,21,441,0
madhya pradesh,harda,2014,47,68,5,82,2,28,0
madhya pradesh,hoshangabad,2014,102,80,6,183,12,121,0
madhya pradesh,indore,2014,261,340,37,411,34,254,0
madhya pradesh,indore railway,2014,4,2,0,9,0,0,0
madhya pradesh,jabalpur,2014,194,304,34,374,43,315,0
madhya pradesh,jabalpur railway,2014,4,6,0,21,2,0,0
madhya pradesh,jhabua,2014,52,87,0,98,0,22,0
madhya pradesh,katni,2014,93,114,18,178,4,65,0
madhya pradesh,khandwa,2014,84,101,6,270,17,103,0
madhya pradesh,khargone,2014,118,116,43,247,0,74,0
madhya pradesh,mandla,2014,64,131,6,99,1,76,0
madhya pradesh,mandsaur,2014,90,86,5,183,7,180,0
madhya pradesh,morena,2014,43,85,30,131,4,192,0
madhya pradesh,narsinghpur,2014,113,53,20,165,2,145,0
madhya pradesh,neemuch,2014,47,27,3,88,2,43,0
madhya pradesh,panna,2014,41,125,10,84,0,38,0
madhya pradesh,raisen,2014,161,69,5,225,8,76,0
madhya pradesh,rajgarh,2014,94,97,5,235,7,134,0
madhya pradesh,ratlam,2014,69,133,5,151,12,129,0
madhya pradesh,rewa,2014,110,202,36,169,1,90,0
madhya pradesh,sagar,2014,126,170,35,405,10,175,0
madhya pradesh,satna,2014,187,248,30,254,24,116,0
madhya pradesh,seoni,2014,83,121,9,137,3,47,0
madhya pradesh,shahdol,2014,122,121,16,272,3,336,0
madhya pradesh,shajapur,2014,68,31,7,139,0,130,0
madhya pradesh,sheopur,2014,23,22,5,57,4,37,0
madhya pradesh,shivpuri,2014,101,123,11,269,4,111,0
madhya pradesh,sidhi,2014,40,72,14,100,3,68,0
madhya pradesh,sehore,2014,124,114,12,162,6,158,0
madhya pradesh,singrauli,2014,88,94,17,97,1,105,0
madhya pradesh,tikamgarh,2014,92,65,15,133,6,42,0
madhya pradesh,ujjain,2014,126,96,11,282,29,285,0
madhya pradesh,umaria,2014,51,42,2,104,3,90,0
madhya pradesh,vidisha,2014,156,90,21,299,18,162,0
madhya pradesh,cyber cell,2014,0,0,0,0,0,0,0
maharashtra,ahmednagar,2014,103,85,13,269,8,264,0
maharashtra,akola,2014,52,32,5,219,20,136,0
maharashtra,amravati commr.,2014,27,24,1,132,12,108,0
maharashtra,amravati rural,2014,103,59,8,415,17,213,0
maharashtra,aurangabad commr.,2014,27,38,2,227,5,164,0
maharashtra,aurangabad rural,2014,31,25,7,177,3,218,0
maharashtra,beed,2014,70,49,3,273,1,316,0
maharashtra,bhandara,2014,28,18,3,73,14,40,0
maharashtra,buldhana,2014,57,33,22,253,36,152,0
maharashtra,chandrapur,2014,99,39,2,224,28,203,0
maharashtra,dhule,2014,35,40,11,98,5,207,0
maharashtra,gadchiroli,2014,22,6,0,32,2,16,0
maharashtra,gondia,2014,58,19,6,113,3,46,0
maharashtra,hingoli,2014,24,16,4,80,0,83,0
maharashtra,jalgaon,2014,66,76,1,347,34,374,0
maharashtra,jalna,2014,33,31,13,185,8,289,0
maharashtra,kolhapur,2014,84,47,8,176,7,150,0
maharashtra,latur,2014,57,84,4,174,2,323,0
maharashtra,mumbai commr.,2014,607,280,22,1626,363,563,0
maharashtra,mumbai railway,2014,1,10,0,55,4,0,0
maharashtra,nagpur commr.,2014,113,89,10,279,25,234,0
maharashtra,nagpur railway,2014,3,2,0,20,0,0,0
maharashtra,nagpur rural,2014,65,34,4,187,25,85,0
maharashtra,nanded,2014,43,53,6,147,3,180,0
maharashtra,nandurbar,2014,25,17,2,36,4,47,0
maharashtra,nasik commr.,2014,28,33,3,101,3,200,1
maharashtra,nasik rural,2014,87,85,17,224,5,383,0
maharashtra,navi mumbai,2014,88,63,6,158,49,131,0
maharashtra,osmanabad,2014,43,21,5,126,5,117,0
maharashtra,palghar,2014,98,65,1,183,22,73,0
maharashtra,parbhani,2014,38,27,5,140,2,251,0
maharashtra,pune commr.,2014,189,124,20,454,98,391,0
maharashtra,pune railway,2014,2,2,1,5,0,0,0
maharashtra,pune rural,2014,147,102,13,356,48,219,0
maharashtra,raigad,2014,47,27,2,99,15,54,0
maharashtra,ratnagiri,2014,34,8,0,59,10,26,0
maharashtra,sangli,2014,66,48,6,157,5,108,0
maharashtra,satara,2014,97,69,4,241,12,188,0
maharashtra,sindhudurg,2014,12,8,0,42,7,4,0
maharashtra,solapur commr.,2014,39,30,3,52,7,52,0
maharashtra,solapur rural,2014,97,72,2,227,23,122,0
maharashtra,thane commr.,2014,215,246,13,559,73,351,0
maharashtra,thane rural,2014,75,36,3,165,39,103,0
maharashtra,wardha,2014,62,28,1,192,8,98,0
maharashtra,washim,2014,33,22,5,178,11,113,0
maharashtra,yavatmal,2014,108,135,12,466,504,301,0
manipur,bishnupur,2014,9,8,0,6,0,3,0
manipur,chandel,2014,0,0,0,1,0,0,0
manipur,churachandpur,2014,5,3,0,3,0,0,0
manipur,c. i. d.,2014,0,0,0,0,0,0,0
manipur,imphal east,2014,20,17,1,7,0,8,0
manipur,imphal west,2014,20,36,0,44,0,14,0
manipur,senapati,2014,1,1,0,2,0,0,0
manipur,tamenglong,2014,0,4,0,0,0,0,0
manipur,thoubal,2014,19,51,0,35,0,16,0
manipur,ukhrul,2014,1,1,0,0,0,0,0
meghalaya,garo hills east,2014,3,0,0,3,1,0,0
meghalaya,garo hills north,2014,3,8,0,8,0,1,0
meghalaya,garo hills south,2014,3,4,0,3,0,3,0
meghalaya,garo hills south west,2014,4,1,0,8,1,1,0
meghalaya,garo hills west,2014,11,9,0,11,7,10,0
meghalaya,jaintia hills west,2014,10,2,0,5,3,1,0
meghalaya,jaintia hills east,2014,11,0,0,7,0,0,0
meghalaya,khasi hills east,2014,14,7,0,45,35,26,0
meghalaya,khasi hills south west,2014,12,0,1,0,7,0,0
meghalaya,khasi hills west,2014,19,1,0,4,0,0,0
meghalaya,ri-bhoi,2014,28,6,0,11,0,0,0
mizoram,aizawl,2014,39,1,0,58,0,5,0
mizoram,champhai,2014,22,1,0,0,29,0,0
mizoram,kolasib,2014,10,1,0,10,0,1,0
mizoram,lawngtlai,2014,9,0,0,5,0,0,0
mizoram,lunglei,2014,14,0,0,13,0,0,0
mizoram,mamit,2014,10,0,0,6,0,2,0
mizoram,saiha,2014,4,0,0,2,0,0,0
mizoram,serchhip,2014,12,0,0,3,0,0,0
mizoram,spl traffic,2014,0,0,0,0,0,0,0
nagaland,dimapur,2014,12,8,0,10,1,3,0
nagaland,kiphire,2014,1,0,0,0,0,0,0
nagaland,kohima,2014,9,3,0,0,0,0,0
nagaland,longleng,2014,1,0,0,0,0,0,0
nagaland,mokokchung,2014,1,1,0,2,0,0,0
nagaland,mon,2014,1,0,0,0,0,0,0
nagaland,peren,2014,0,0,0,1,0,0,0
nagaland,phek,2014,1,0,0,3,0,0,0
nagaland,tuensang,2014,1,1,0,0,0,0,0
nagaland,wokha,2014,0,0,0,0,0,0,0
nagaland,zunheboto,2014,3,0,0,0,0,0,0
odisha,angul,2014,44,66,4,146,8,30,0
odisha,balasore,2014,110,182,2,566,26,380,0
odisha,baragarh,2014,56,41,7,114,9,80,0
